	baseMean	log2FoldChange	lfcSE	pvalue	padj
HGH1	1164.1550856141141	1.1340119053568893	0.3971058667063807	0.001006308340245962	0.008134734022124612
GIMAP5	56.67180835117285	-1.5976169160721636	0.6041661235626097	0.0010188881175682812	0.008227755025812189
MIR17HG	42.52000606399891	1.6824659089518903	0.6480087723811523	0.0010193021011862004	0.008227755025812189
SYNPO2	13202.298701882019	-2.4576220273163227	1.0817037336106494	0.0010203406896510162	0.008232136448476906
YIF1A	4030.205395923838	1.2355828984010544	0.4419070369725932	0.0010299549482267346	0.008297608908470014
FAM21C	1086.3759639108619	-1.1816515235968281	0.42064505454086587	0.0010309206306277493	0.008301360887945272
SLC22A5	1564.0458948365888	-1.4653028598348397	0.5510919611429104	0.0010329953769721548	0.008314035501330905
FOXP2	444.0401229003559	-1.9223206396025885	0.7801972619072427	0.0010366024107825325	0.00833784805167778
KRTCAP3	3073.130862298487	1.3553921892202807	0.49445988332785995	0.0010369583369498083	0.00833784805167778
TPST2	1273.5846349846959	1.2935089910855206	0.46700355518366043	0.001038835966358569	0.00834890241307729
PLEKHH2	154.3449510740301	-1.3795450227067743	0.5085304128875171	0.001043031456012967	0.008374513682610881
NOC4L	943.7905075387516	1.1418827695159472	0.4026115153966665	0.0010487782174738826	0.008412518610114177
PHF19	1771.4945693858674	1.2480249458484973	0.44874632021691385	0.0010508358430866354	0.008424953326224284
PIK3R1	2097.1183026862077	-1.0003403965831463	0.3456944240269513	0.0010531438494031837	0.008435870568841495
TM4SF1	3887.597307981672	1.3419817697332113	0.4897063809351982	0.001053213664731897	0.008435870568841495
WFIKKN1	65.89138096506433	1.963893116701978	0.8012141006268483	0.001054107616311057	0.00843895991380366
PQBP1	3520.9036638717016	1.3981756596395964	0.5149825112452107	0.0010557062334825373	0.008443615751803493
MAOA	9364.334532029217	-1.20601902996081	0.4358613170841113	0.0010555219449890968	0.008443615751803493
PIK3CG	256.71334283790077	-1.8625048679559149	0.7486557462323848	0.0010574867992952368	0.008453162074830671
CBX3P2	13.35439876967703	-1.4619225945127459	0.5304617347787753	0.0010579180192422388	0.008453162074830671
ITM2A	721.1067080231193	-1.7022224125621657	0.6694103210114347	0.0010630923460004118	0.008490421025969619
PLAU	1302.4000807811349	1.4650289290720175	0.5474447608531944	0.001063718910796538	0.008491340766762364
ROCK1	1235.6684938036021	-1.192937578045696	0.4265772266524361	0.001064250074749601	0.008491498433994413
RP11-199F11.2	41.12387554929948	1.6996781260068825	0.6635166678882716	0.0010736027564902332	0.008553790867928903
DNAJC28	32.00525693156803	-1.2084452532608354	0.4261880596318026	0.001072590467476959	0.008553790867928903
TINAGL1	5888.139238263535	1.1612101954745497	0.4077529041272867	0.0010735625581378967	0.008553790867928903
ANKS3	515.556134204403	1.2049565983694943	0.4295399248036163	0.001075372680482025	0.008561277825220351
SNHG3	694.676517131695	1.0023874628695293	0.3443282074388167	0.0010755736896777676	0.008561277825220351
CTD-2368P22.1	52.048699821944645	-1.2225015047424097	0.44105011791685844	0.0010788895618727987	0.008583556437631026
TKT	11262.627273240281	1.0083765459852365	0.3427809567705697	0.0010846154599262027	0.00861672492660989
NME2P1	31.969713918128015	1.8626761210065221	0.7570156453689854	0.001084588831241742	0.00861672492660989
SHE	203.15629547969831	-1.5920785839252327	0.6138900263513672	0.0010858699425034997	0.0086225655310034
SUV39H1	732.2580037664793	1.5104093123052298	0.5714632617987205	0.0010889185066406911	0.008642640002037301
LILRB5	391.57949184033276	-1.9110205099514619	0.7813064682181401	0.0010980608069579372	0.008706877573414321
RP11-367G18.2	16.40594299863996	1.640128975612176	0.6330038041760291	0.0011007704588272657	0.00872419699206106
DANCR	1800.8405555681584	1.0741723058407875	0.37335631042443984	0.0011013363633847486	0.008724517642003991
CTB-129O4.1	19.413592087411804	1.6573814831429143	0.6531599360322141	0.0011018758402258047	0.008724628732050196
ZSWIM3	377.40207056434315	1.1249110635106614	0.39848780276113643	0.0011061222740288556	0.008754077329826082
TBRG4	4948.037075964276	1.3116648976507583	0.4764580088176133	0.0011072843291900353	0.008759099095698593
ZDHHC2	840.8182692273544	-1.2900338902156574	0.47302203967280254	0.00110902553945571	0.00876869526529648
MRPS2	3062.656541714668	1.340395228544284	0.4918937567521249	0.0011096852733634315	0.008769735496871212
CSMD2	31.753910499797094	1.4108594690037066	0.5323111386371535	0.0011140987163553587	0.008796829991000298
SLC19A1	1102.5790771638144	1.4511296501687199	0.5466760103408168	0.001114173299871936	0.008796829991000298
TBL3	2758.124704670928	1.537936953038821	0.5845681536462553	0.0011149779089081884	0.008798998668969372
PIGZ	1632.503155654756	-1.5864163879086792	0.6176991429667994	0.0011223511427399355	0.008848774156720744
MYOM1	324.6749581628182	-2.0662142546801476	0.8704656890188625	0.0011249511134723597	0.008865063259655937
SPR	3000.49962683864	1.0480814542447539	0.36439397419793346	0.0011278814913740084	0.008875518617428453
CMKLR1	464.2007755484864	-1.2891977916605164	0.47304074250402506	0.0011272832868721037	0.008875518617428453
DYRK2	2359.752273653869	-1.1296941511614926	0.40289699501295645	0.001128841910513211	0.008878868347778946
TPMT	2562.420995099648	-1.02692332633359	0.3614744242095039	0.0011315350386261293	0.00889583701768383
RAB27B	515.2427372712151	-1.7319523780355752	0.6911669390403963	0.0011337679178345579	0.00890707093386835
ELOVL4	46.30157269183543	-1.498345984032539	0.5725831970691773	0.0011345732971050084	0.00890707093386835
RHPN1-AS1	26.17770320831638	1.6709663853869838	0.6542767628359203	0.001135499037640329	0.008910125718799634
PCID2	1586.838276524315	1.0447019447171886	0.36114822431813587	0.0011361645860394635	0.008911136885497993
APOL3	996.4379771474185	-1.6370823997448039	0.6439307761577588	0.0011415355050166864	0.008949034714493419
PGM5	3111.4390802143134	-2.174162642661376	0.937527536667211	0.0011430336207631816	0.008956550372417115
LRP11	1707.9878690520225	1.1951181097488726	0.42734380487034124	0.0011450263617663852	0.008967932882438237
ZNF783	559.1843820893534	1.2330409633793984	0.4478276361509854	0.0011519532887788954	0.00901793135638132
RARRES1	1378.084204135837	-2.1077792798948574	0.9002426165722918	0.0011570586783042026	0.009045104658457146
ASIC1	451.55552192637714	1.8533572166573538	0.7547366487516332	0.0011613355161820492	0.009065733385372237
REV3L	565.5765505788776	-1.052091679012067	0.36908852313803425	0.0011611111987646448	0.009065733385372237
JAZF1	446.5795011886354	-1.6300212145772355	0.6425124270304333	0.0011694798764109672	0.009125020614627678
PCNXL2	374.9271399113163	1.3759476647246829	0.5154096484412829	0.0011720925441983687	0.009136819062849631
NUBP2	2382.5106099285754	1.0379549173550695	0.3588593693678996	0.0011745135296398635	0.009151394953608772
ARID5A	1118.2256095696116	1.1788681971574613	0.42423338948004774	0.001175407773199937	0.009154066916609641
LRWD1	793.4592078805783	1.034519596099424	0.36212062883983315	0.0011828698629952363	0.009203547893708015
RP11-296O14.3	35.660019691257	-1.3385534068256228	0.5052799870951004	0.0011845445328994592	0.009212261088647597
LINC01091	48.9102344660236	1.4565456749133532	0.5534394823847325	0.0011978934811148402	0.009307357679190833
AC125232.1	52.88620876885657	1.1947686072540304	0.43111342717843454	0.0012052738824261829	0.009360321582696137
MAPK6	2206.345978097676	-1.2669035773304562	0.4679488237312141	0.00121521938752979	0.009433147597262567
LIPH	3231.7206422531744	-1.185928482164843	0.43149902476318586	0.001217120330269397	0.009443488768127603
TRIM36	460.93338129668274	-1.1286324912900512	0.40519040307225784	0.0012182045027072064	0.009447486017258503
FOSL1	275.53631999550356	2.139073282915758	0.9165646591228775	0.0012189217700279325	0.009448635419955085
PLCH2	221.21538063151786	1.7589404309321728	0.7099685800803224	0.0012202698526828856	0.009454671317753911
GNB2L1	58135.79736054543	1.230158050131288	0.4513371815612337	0.0012220382559937999	0.009463956717593775
NR1D1	1095.3031950714594	1.625267478280706	0.6377595446425713	0.0012246412668943832	0.009479693983922769
FAM107B	2597.5625203780287	-1.3206794074913706	0.4947167827887773	0.0012286617241095768	0.009501955876625716
MCM7	7144.904254769563	1.0271177803267684	0.35873797698265575	0.001230570916758906	0.009512290270886813
ABCA6	134.95535543872694	-1.8559241386956387	0.7680326293497284	0.0012354093741926227	0.009545247672914987
THAP7-AS1	49.05030549785462	-1.3875394427796153	0.5189124677977359	0.0012368301492647184	0.00955178037134483
SLC38A11	38.12824918266495	-1.8360299807225637	0.7479624874895728	0.0012377977411404122	0.009554808783772852
RPS7P1	310.6182727371996	1.3705002524479428	0.5154040405333666	0.0012385188412545592	0.009555932546557016
POU2F2	377.18658168060017	-1.7038393353685382	0.6865744603247422	0.001240570877419841	0.009567319483826772
ZBTB12	334.9206267151183	1.755394322202775	0.7098132828156379	0.0012446032880818903	0.009589509510585478
UCA1	199.26762969411757	2.1199969140025496	0.9113157275085558	0.0012453801587805943	0.00959104459944016
GTPBP3	665.218239699421	1.1990631059146704	0.4353280248760246	0.0012470268074710506	0.009599273579624165
TUBAP2	60.79723787160426	1.9299019322714348	0.8088007846063995	0.0012506036879391974	0.00962234644788806
SPNS2	1803.8039005002704	1.736373842482889	0.6986733156879535	0.001257291837335059	0.009669325459523538
CCDC108	61.94071006334514	1.9383935423855647	0.8119729386838208	0.001258526485812772	0.009674339708534844
JAM2	500.1071652886349	-1.6768024177461422	0.6740325173211584	0.001260875368582191	0.009687910513622722
AFF1	2782.826506598031	-1.0172299311271376	0.3582359162852279	0.0012684690773522903	0.009737244826794927
NEK5	36.57146617228722	1.114486161323902	0.39998413256343723	0.001270185391503322	0.009741412582226864
CCNE1	263.41099067724264	1.1310222987110925	0.40722070064486354	0.0012718143032169607	0.009749401980893082
SLC38A4	163.30876069460183	-1.9824749575223533	0.8511211260498542	0.0012740635893315404	0.009762137442206227
EME1	93.1351431606543	1.083672819094569	0.3866009376668454	0.0012832490951204393	0.009823452270806719
BZRAP1-AS1	97.06646614245022	1.454326043490113	0.5612777349750863	0.0012872432147598776	0.009849486791646548
CCDC120	818.5684922118969	1.0972342828274189	0.39052570050517643	0.001289404391430409	0.009853367516788789
MRPL17	2027.033680496542	1.1393232249692269	0.41129058970567617	0.0012890281483738907	0.009853367516788789
RP11-706O15.1	182.45858798035908	1.2503786741426521	0.46217008690897715	0.0012941982232968414	0.009884483578482407
AC073283.4	96.77803186677045	-1.2559956436658066	0.4646766958204569	0.0013017542091447829	0.009928491910261817
PLEKHA8P1	71.37788942268435	1.2096280377033481	0.4430852336316036	0.0013016694453409897	0.009928491910261817
ALPK3	860.1310420577469	2.274420015044438	1.0063502415686443	0.0013008410024223926	0.009928491910261817
TRAPPC8	1191.7976226599455	-1.1377391785399051	0.41391545069587155	0.0013147386477022306	0.010004546519911933
MRPS26	2411.587923848749	1.3744157387662932	0.5217140206597055	0.0013161390174933488	0.010010614863243044
SORBS2	2047.743437098605	-1.6555357973347695	0.668835244073871	0.0013177812312388448	0.010013931150338572
CLMP	991.1056502107823	-1.7753493848589657	0.7336442343209584	0.0013172340754272862	0.010013931150338572
PPP1R16B	604.0391623168088	-1.5432185380341186	0.6090812001352361	0.001322092427726506	0.010038564549302244
PORCN	408.5381395158229	1.55312191817221	0.6123055946543956	0.0013271250876925652	0.010061910938834408
ADAMTSL1	318.0399640433305	-1.4403081271335791	0.5592944327690236	0.0013290502168446777	0.010071907713596088
HMGN5	175.02274316738348	-1.4655547604822552	0.5740616672430819	0.0013324468784253077	0.010088439566517926
TROAP	435.8979062385	1.0938475995764416	0.39239117545165253	0.0013366067843921105	0.010110714828267245
RP11-696N14.1	35.095413791576156	-1.5256265438098637	0.6027013917952578	0.001341522734771589	0.010143280276934181
RP11-750B16.1	160.92762413337647	2.4147214166091477	1.09878582529929	0.0013444000052291135	0.010160408596642787
RAB11FIP3	1963.985883254841	1.249263533859005	0.4614182290688851	0.001352253193256273	0.01021046476617879
DICER1-AS1	93.77529682932065	1.1866187279819957	0.4370401082592836	0.0013545136788525361	0.010222884147121594
C10orf35	270.3253190560996	1.4144071152837057	0.5446133373945119	0.0013581960932194336	0.010246019051256463
FGFR4	3869.8112585639265	1.6673687244957645	0.6689308230913256	0.0013588296837843434	0.010246143537491025
UBA52	25346.384125638106	1.2659164702152652	0.4689760164793443	0.0013610662229257737	0.010253694902658598
FAM46C	1774.9451186673864	-1.6073973466703702	0.6469789574093069	0.0013609726190563487	0.010253694902658598
USP31	412.8072931786562	1.0066080114030884	0.35586643268811324	0.0013697201908783778	0.01030953492717343
AC007191.4	67.47162359399057	1.4060976079801735	0.5388964568996435	0.0013724763517211677	0.010325599159029572
NUCB2	1314.5764816740366	-1.1850818693270793	0.437129605726522	0.0013756491059181623	0.01034478159178676
TBCB	3033.2005949569752	1.1657624635912887	0.42449896402848214	0.0013874900118133005	0.010424381971107712
CCL19	481.427845016038	-1.9513611147681504	0.8385093640755107	0.001389259462389145	0.010428238749326114
BBC3	687.2455398829682	1.0306457221232876	0.364912295255995	0.0013891185367950647	0.010428238749326114
RGS16	497.4464076533254	1.830198778828075	0.7656087460060871	0.0013942016776169173	0.010460607616426252
FLVCR2	407.65736513963486	-1.5988195335480937	0.6435956496331027	0.001398587504517693	0.01048403924379764
UBXN11	553.4301444702913	1.1814924587561875	0.43409614973765986	0.0014008989213416172	0.010496627116406233
ZFP91	2461.5705065080024	-1.0596910649184463	0.38176525047900295	0.001401827022616713	0.010498843429647228
IMPA1	1451.272025879366	-1.3012636193168194	0.49350622042154807	0.0014082218994714512	0.010541982154564462
DTNB	370.11251043273194	1.4962010212683208	0.5896975424851386	0.00141225861455747	0.010566445664619204
SNHG4	96.61118037203165	1.1997806638494408	0.4442896796244587	0.0014133989292411016	0.010566445664619204
TBC1D16	2163.1481779625447	1.247132814489222	0.46287197100621363	0.001415681958154565	0.010578750329972277
ANKRD36BP2	92.87293934335422	-1.6917944703788674	0.6935196626897591	0.001417884598804017	0.01059044349012231
CD19	169.90516718675033	-2.265918954261081	1.0321630750325808	0.0014258222537083466	0.010644942761049186
ALKBH6	74.05514050302824	1.2870714676685824	0.4850728619722341	0.0014283312465556421	0.010658881805757251
FHL1	5682.73824549344	-2.0305646745694306	0.8947079713334839	0.0014312459265913879	0.010675834395832615
KIF12	1100.7615270516944	1.8279500493401495	0.7669786171056524	0.0014364849537963906	0.010704546788767973
TSPAN11	695.3136206320587	-1.6958825557881019	0.6998607040808769	0.0014370293177646237	0.010704546788767973
LRCH2	152.92605779542166	-2.0069536185874552	0.8740126340453817	0.0014362791258357487	0.010704546788767973
PPP1R36	153.2159306763569	-1.0771778732392008	0.3910708666757699	0.0014401354776589581	0.010722874202264279
DFNB31	437.51357198291515	1.5359655051519836	0.609879477010938	0.0014408584685583325	0.010723448683075999
ARHGEF37	712.891344203389	-1.4199353841697377	0.5539922938131335	0.0014422482526430115	0.010724662515257409
LTK	313.2521412102077	-1.681839276460505	0.6930125209121846	0.001446402295541219	0.010749136202107478
RSAD2	843.7750775809324	-1.8221241470443978	0.7727819198605279	0.0014484749934151673	0.010756028081692952
GALNT7	2898.561350750754	-1.1809821848209594	0.4395021736027487	0.0014550236729169946	0.010799827029554662
APC	823.8461352836736	-1.171955163459565	0.4341645037315774	0.0014626798812458384	0.010851803730208177
PARD6A	299.89296142271917	1.3224457590389975	0.5055230131930833	0.0014670371311048887	0.010875065186192332
ADCY3	1713.0975596660858	1.3414319619843256	0.5121890497260813	0.0014671251515942438	0.010875065186192332
ENO3	155.506530487172	1.4944023723996767	0.5936386948776525	0.0014753785370438819	0.010911886516292478
EDNRA	219.75944186307595	1.4389959174755935	0.5632142035151219	0.0014739209639551402	0.010911886516292478
TTC22	1932.6896520273535	-1.2315623138421778	0.46378857616254104	0.0014741102694637263	0.010911886516292478
BMP2K	421.56477398704914	-1.0060318930003174	0.3600808903165016	0.0014751927003041846	0.010911886516292478
